projectname,classification,commenttext
SpringFramework,WITHOUT_CLASSIFICATION,//  Third request: expired session new session created 
SpringFramework,WITHOUT_CLASSIFICATION,//  We're only trying to find candidates can easily ignore extra ones here... 
SpringFramework,WITHOUT_CLASSIFICATION,//  An existing alias - no need to re-register 
SpringFramework,WITHOUT_CLASSIFICATION,//  Add the instruction to the bytecode of the method.   Compute the 'base' opcode i.e. GOTO or JSR if opcode is GOTO_W or JSR_W otherwise opcode. 
SpringFramework,WITHOUT_CLASSIFICATION,//  https://github.com/reactor/reactor-netty/issues/503   FluxReceive rejects multiple subscribers but not after a cancel().   Subsequent subscribers after cancel() will not be rejected but will hang instead.   So we need to intercept and reject them in that case. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Initialize and cache exported object. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Second step: create a Type instance for each argument type. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Flush to HTTP response. 
SpringFramework,WITHOUT_CLASSIFICATION,//  InheritedAnnotationClass is NOT annotated or meta-annotated with @Component 
SpringFramework,WITHOUT_CLASSIFICATION,//  Appeasing the compiler: the following line will never be executed. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Potential test timezone both have daylight savings on October 21st 
SpringFramework,WITHOUT_CLASSIFICATION,//  gh-22265 
SpringFramework,WITHOUT_CLASSIFICATION,//  should trigger actual close 
SpringFramework,WITHOUT_CLASSIFICATION,//  Set bean properties from init parameters. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Ignore we'll add a default HandlerMapping later. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Let the delegate perform the actual doFilter operation. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Map of lists 
SpringFramework,WITHOUT_CLASSIFICATION,//  bean name will cause AccessException 
SpringFramework,WITHOUT_CLASSIFICATION,//  Store the original resource name if necessary... 
SpringFramework,WITHOUT_CLASSIFICATION,//  start the MBeanExporter 
SpringFramework,WITHOUT_CLASSIFICATION,//  Try to find SQLException with actual error code looping through the causes.   E.g. applicable to java.sql.DataTruncation as of JDK 1.6. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Reset local application listeners to pre-refresh state. 
SpringFramework,WITHOUT_CLASSIFICATION,//  This call is slow so we do it once. 
SpringFramework,WITHOUT_CLASSIFICATION,//  should pass 
SpringFramework,WITHOUT_CLASSIFICATION,//  Cannot be evaluated so can't be readable.
SpringFramework,WITHOUT_CLASSIFICATION,//  should be a class-based proxy 
SpringFramework,WITHOUT_CLASSIFICATION,//  was **/myHandle 
SpringFramework,WITHOUT_CLASSIFICATION,//  not a user destination 
SpringFramework,WITHOUT_CLASSIFICATION,//  right is an int 
SpringFramework,WITHOUT_CLASSIFICATION,//  allows render values to handle some strange browser compat issues. 
SpringFramework,WITHOUT_CLASSIFICATION,//  We weren't ignoring anything anyway... 
SpringFramework,WITHOUT_CLASSIFICATION,//  The next instruction starts a new basic block (except for GOTO: by default the code   following a goto is unreachable - unless there is an explicit label for it - and we   should not compute stack frame types for its instructions). 
SpringFramework,WITHOUT_CLASSIFICATION,//  header 
SpringFramework,WITHOUT_CLASSIFICATION,//  gh-23463 
SpringFramework,WITHOUT_CLASSIFICATION,//  Child element is what we're looking for. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Store single elements 
SpringFramework,WITHOUT_CLASSIFICATION,/*  * Represents a WebSocket close status code and reason. Status codes in the 1xxx range are * pre-defined by the protocol. Optionally a status code may be sent with a reason. * * <p>See <a href="https://tools.ietf.org/html/rfc6455#section-7.4.1">RFC 6455 Section 7.4.1 * "Defined Status Codes"</a>. * * @author Rossen Stoyanchev * @since 4.0  */
SpringFramework,WITHOUT_CLASSIFICATION,//  Logger available to subclasses 
SpringFramework,WITHOUT_CLASSIFICATION,//  methods 
SpringFramework,WITHOUT_CLASSIFICATION,//  Try Hibernate Validator 5.2's externalClassLoader(ClassLoader) method 
SpringFramework,WITHOUT_CLASSIFICATION,//  Special handling of synchronized invocation 
SpringFramework,WITHOUT_CLASSIFICATION,//  We're either instantiated and matching on declared pointcut   or uninstantiated matching on either pointcut... 
SpringFramework,WITHOUT_CLASSIFICATION,//  constraint is expressed in non encoded form 
SpringFramework,WITHOUT_CLASSIFICATION,//  Giving up -> either using local default executor or none at all... 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-14177 
SpringFramework,WITHOUT_CLASSIFICATION,//  Constructor handling 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-14044 
SpringFramework,WITHOUT_CLASSIFICATION,//  caller actually wants a reference to the factory. 
SpringFramework,WITHOUT_CLASSIFICATION,//  compilerMode = SpelCompilerMode.MIXED 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-11856 
SpringFramework,WITHOUT_CLASSIFICATION,//  no properties have been marked as required -> validation should pass 
SpringFramework,WITHOUT_CLASSIFICATION,//  Use default ThemeSource to be able to accept getTheme calls either   delegating to parent context's default or to local ResourceBundleThemeSource. 
SpringFramework,WITHOUT_CLASSIFICATION,//  start of URI variable 
SpringFramework,WITHOUT_CLASSIFICATION,//  Assert no HttpMessageNotReadableException is thrown 
SpringFramework,WITHOUT_CLASSIFICATION,//  If there is a stack map frame for this offset make methodVisitor visit it and read the   next stack map frame if there is one. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Return the scoped proxy definition as primary bean definition 
SpringFramework,WITHOUT_CLASSIFICATION,//  ContextLoader 
SpringFramework,WITHOUT_CLASSIFICATION,//  As of JDK 8 invoking getAnnotation() on a bridge method actually finds an   annotation on its 'bridged' method [1]; however the Eclipse compiler will not   support this until Eclipse 4.9 [2]. Thus we effectively ignore the following   assertion if the test is currently executing within the Eclipse IDE.     [1] https://bugs.openjdk.java.net/browse/JDK-6695379   [2] https://bugs.eclipse.org/bugs/show_bug.cgi?id=495396   
SpringFramework,WITHOUT_CLASSIFICATION,//  Local exception handler methods on the controller class itself. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Look for arg variable and bind it if we find exactly one... 
SpringFramework,WITHOUT_CLASSIFICATION,//  Giving up -> falling back to default scheduler within the registrar... 
SpringFramework,WITHOUT_CLASSIFICATION,//  By default the bean name is the name of the @Bean-annotated method 
SpringFramework,WITHOUT_CLASSIFICATION,//  We can't create fancy target sources for directly registered singletons. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Let's skip any wrapping attempts if types are generally not serializable in   the current runtime environment (even java.lang.Class itself e.g. on Graal) 
SpringFramework,WITHOUT_CLASSIFICATION,//  When the condition is a primitive 
SpringFramework,WITHOUT_CLASSIFICATION,//  class_info 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-14045 
SpringFramework,WITHOUT_CLASSIFICATION,//  Guaranteed to be on the classpath but most certainly NOT XML 
SpringFramework,WITHOUT_CLASSIFICATION,//  Fallback exception match found. 
SpringFramework,WITHOUT_CLASSIFICATION,//  If the returned MethodVisitor is in fact a MethodWriter it means there is no method   adapter between the reader and the writer. In this case it might be possible to copy   the method attributes directly into the writer. If so return early without visiting 
SpringFramework,WITHOUT_CLASSIFICATION,//  Write method's property type potentially more specific 
SpringFramework,WITHOUT_CLASSIFICATION,//  look-up. 
SpringFramework,WITHOUT_CLASSIFICATION,//  then 
SpringFramework,WITHOUT_CLASSIFICATION,//  In the static case target will simply be {@code null}. 
SpringFramework,WITHOUT_CLASSIFICATION,//  never null 
SpringFramework,WITHOUT_CLASSIFICATION,//  let others try 
SpringFramework,WITHOUT_CLASSIFICATION,//  asserts that the set contract is not violated during a merge() operation... 
SpringFramework,WITHOUT_CLASSIFICATION,//  Reset HTTP 1.0 Expires header if present 
SpringFramework,WITHOUT_CLASSIFICATION,//  Second step: allocate a ByteVector of the correct size (in order to avoid any array copy in 
SpringFramework,WITHOUT_CLASSIFICATION,//  RealLiteral 
SpringFramework,WITHOUT_CLASSIFICATION,//  Create service locator proxy. 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPRING PATCH: leniently handle offset mismatch 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-11855 
SpringFramework,WITHOUT_CLASSIFICATION,//  First arg is the map containing factoryBean : factoryMethod 
SpringFramework,WITHOUT_CLASSIFICATION,//  as well as an empty marker interface 
SpringFramework,WITHOUT_CLASSIFICATION,//  Ignore -> can only happen in case of a JTA transaction. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Common cache initialization delegates for subclasses 
SpringFramework,WITHOUT_CLASSIFICATION,//  Should Pass. 
SpringFramework,WITHOUT_CLASSIFICATION,//  append any characters to the right of a match 
SpringFramework,WITHOUT_CLASSIFICATION,//  InvalidRepeatable[] value(); 
SpringFramework,WITHOUT_CLASSIFICATION,//  all types are assignable to themselves and to class Object 
SpringFramework,WITHOUT_CLASSIFICATION,//  quoted if dotted 
SpringFramework,WITHOUT_CLASSIFICATION,//  HttpServletResponse exposes some headers as properties: we should include those if not already present 
SpringFramework,WITHOUT_CLASSIFICATION,//  Use modifiable ArrayList here to allow for further adding of   JobDetail objects during autodetection of JobDetail-aware Triggers. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Determine list of advisor bean names if not cached already. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Convert everything up to the varargs position 
SpringFramework,WITHOUT_CLASSIFICATION,//  Variables captures in this path pattern 
SpringFramework,WITHOUT_CLASSIFICATION,//  (e.g. not German where \u00e4 becomes &auml;) 
SpringFramework,WITHOUT_CLASSIFICATION,//  Return false since we invoke a custom eviction algorithm. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Differing types of number not yet supported
SpringFramework,WITHOUT_CLASSIFICATION,//  Try relative to resource base if currently in system root. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Load XML resource with context-aware entity resolver. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Read the num_element_value_pairs field (or num_values field for an array_value). 
SpringFramework,WITHOUT_CLASSIFICATION,//  No client side HttpCookie support yet 
SpringFramework,WITHOUT_CLASSIFICATION,//  First try custom translation from overridden method. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Projection 
SpringFramework,WITHOUT_CLASSIFICATION,// ---------------------------------------------------------------------   Implementation of MBeanExportOperations interface  --------------------------------------------------------------------- 
SpringFramework,WITHOUT_CLASSIFICATION,//  comparator = new PatternComparatorConsideringPath("/hotels/new.html");   paths.add(pp.parse("/hotels/new.*"));   paths.add(pp.parse("/hotels/{hotel}"));   Collections.shuffle(paths);   Collections.sort(paths comparator); 
SpringFramework,WITHOUT_CLASSIFICATION,//  value is array containing [truefalse] 
SpringFramework,WITHOUT_CLASSIFICATION,//  First core decoder (e.g. String) 
SpringFramework,WITHOUT_CLASSIFICATION,//  Report first connect to the ListenableFuture 
SpringFramework,WITHOUT_CLASSIFICATION,//  Skip the 'attributes' array field. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Explicitly remove instance from singleton cache: It might have been put there   eagerly by the creation process to allow for circular reference resolution.   Also remove any beans that received a temporary reference to the bean. 
SpringFramework,WITHOUT_CLASSIFICATION,//  Specify isolation level if any through corresponding WebLogic transaction property. 
SpringFramework,WITHOUT_CLASSIFICATION,//  application/*+xml includes application/soap+xml 
SpringFramework,WITHOUT_CLASSIFICATION,//  SPR-13286 
SpringFramework,WITHOUT_CLASSIFICATION,//  First check to see if the requested bean is a FactoryBean. If so create a subclass   proxy that intercepts calls to getObject() and returns any cached bean instance.   This ensures that the semantics of calling a FactoryBean from within @Bean methods 
SpringFramework,WITHOUT_CLASSIFICATION,//  class level 
SpringFramework,WITHOUT_CLASSIFICATION,//  Add our local Advisor to the existing proxy's Advisor chain... 
SpringFramework,WITHOUT_CLASSIFICATION,//  -- tests relating to customizing reserved default profiles ---------------------- 
SpringFramework,WITHOUT_CLASSIFICATION,//  Nullsafe guard on expression element evaluating to primitive/null 
SpringFramework,WITHOUT_CLASSIFICATION,//  Perform autodetection if desired. 
SpringFramework,WITHOUT_CLASSIFICATION,//  2. Send message to user via inboundChannel 
SpringFramework,WITHOUT_CLASSIFICATION,//  Assert that target matches BEFORE invocation returns 
SpringFramework,WITHOUT_CLASSIFICATION,//  test global property (should be null) 
SpringFramework,WITHOUT_CLASSIFICATION,//  Possibly compiled by another thread before this thread got into the sync block 
SpringFramework,WITHOUT_CLASSIFICATION,//  resolve with two args 
SpringFramework,WITHOUT_CLASSIFICATION,//  Passing (intSubboolean) on call to foo(IntegerSuperBoolean) requires boxing conversion of arguments zero and two   TODO checkMatch(new Class<?>[] {Integer.TYPE Sub.class Boolean.TYPE} new Class<?>[] {Integer.class Super.class Boolean.class} tc ArgsMatchKind.REQUIRES_CONVERSION); 
SpringFramework,WITHOUT_CLASSIFICATION,//  Make it the new current basic block. 
SpringFramework,WITHOUT_CLASSIFICATION,//  try with transactional 
